timestamp_utc,task_id,family,description,repeat_index,http_status,success,max_tokens,prompt_chars,context_file_count,prompt_tokens,completion_tokens,total_tokens,finish_reason,elapsed_ms,network_retry_count,prompt_ms,predicted_ms,predicted_per_second,reasoning_content_length,content_length,reasoning_preview,content_preview,error_message
2026-03-26T02:08:25.972102+00:00,java_idempotency_payment_callback,java,Payment callback handler applies duplicate provider events more than once.,1,200,True,1050,3025,5,604,833,1437,stop,5138.663,0,112.239,3921.618,212.41232572881907,0,3502,,"**Bug identified**  \n`PaymentCallbackService.onCallback` does **not** check whether a payment for the given `orderId` has already been processed. If the same `PaymentCallback` (or a duplicate event with the same `providerTxnId`) is delivered again, the service will:\n\n1. Load the existing `Payment` (or create a new one if `requireByOrderId` returns a new instance).  \n2. Call `payment.markPaid(...)`",
2026-03-26T02:08:30.819227+00:00,java_outbox_publish_before_commit,java,Domain event is published inline before the database write is durably committed.,1,200,True,1050,2028,3,380,769,1149,stop,4845.347,0,58.084,3613.937,212.7873286114285,0,3649,,"**Highest‑risk consistency bug**\n\n`InvoiceService.approve` publishes the *invoice.approved* event **before** the database write (`invoiceRepository.save`) is guaranteed to be durable.  \nIf the process crashes after the publish but before `save` commits, the event will be visible to consumers while the invoice state in the store is still *unapproved* – a classic *publish‑before‑commit* inconsistenc",
2026-03-26T02:08:35.014085+00:00,java_cache_stale_after_write,java,Profile update writes to DB but leaves the cache stale on the read path.,1,200,True,950,2268,3,431,650,1081,stop,4193.454,0,58.264,3056.264,212.67796237497808,0,2766,,"**Highest‑risk bug**\n\n`updateDisplayName` updates the `Profile` entity in the database but **does not invalidate the cached `ProfileView`**.  \nWhen `get(profileId)` is called after the update, the service will return the stale `ProfileView` that still contains the old display name, because the cache entry is never evicted.\n\n**Root cause**\n\nThe write path (`updateDisplayName`) updates the DB but do",
2026-03-26T02:08:41.315194+00:00,java_csv_import_partial_batch,java,CSV batch import persists rows incrementally before the full batch is validated.,1,200,True,1100,1981,3,397,1100,1497,length,6300.454,0,56.746,5176.845,212.48463108321766,0,4915,,"**Highest‑risk consistency bug**\n\n`UserImportService.importCsv` inserts each row **as soon as it is read**, *before* the whole batch has been validated.  \nIf a later row in the same CSV is invalid (e.g. missing email, duplicate email, etc.) the earlier rows are already persisted. This leaves the database in a partially‑validated state and can cause:\n\n* **Partial persistence** – a batch that should",
2026-03-26T02:08:46.490410+00:00,java_retry_duplicate_side_effect,java,Retry wrapper around a remote call duplicates the user-visible side effect.,1,200,True,1050,2081,4,404,851,1255,stop,5173.886,0,56.95,4006.01,212.4308226889099,0,3542,,"**Highest‑risk bug**  \n`InvoiceNotificationService.send()` executes *both* `invoiceGateway.markSent(invoiceId)` **and** `emailGateway.sendInvoice(invoiceId)` inside the same `RetryExecutor.run()` block.  \nIf the call fails after the invoice has been marked as sent but before the email is sent, a retry will re‑execute the whole block. The second attempt will **re‑mark the invoice as sent** (idempot",
2026-03-26T02:08:50.379009+00:00,java_permission_scope_trust_bug,java,Service trusts orgId from request payload instead of the authenticated operator context.,1,200,True,1000,1904,3,378,590,968,stop,3887.851,0,57.32,2769.652,213.0231523671566,0,2529,,"**Highest‑risk bug**\n\n`ReportController.generate()` trusts the `orgId` that comes from the request payload (`GenerateReportRequest#getOrgId()`) instead of using the `orgId` that belongs to the authenticated operator (`UserSession#getOrgId()`).  \nAn attacker can supply any `orgId` in the JSON body and the controller will pass it straight to `ReportService`, bypassing the security check that should ",
2026-03-26T02:08:57.705382+00:00,script_python_csv_reconcile,script,Write a Python reconciliation script for two daily business CSV exports with duplicate and blank-row edge cases.,1,200,True,1300,1722,3,593,1300,1893,length,7324.986,0,106.56,6130.309,212.06108860091717,0,6080,,"**Reconciliation script – `reconcile.py` (Python 3.9+, std‑lib only)**  \n\n```python\n#!/usr/bin/env python3\n""""""\nreconcile.py – reconcile two daily business CSV exports.\n\nMatching order:\n    1️⃣  merchant_order_id\n    2️⃣  provider_txn_id (fallback when the same order_id appears with\n        different txn ids – e.g. a refund vs a settlement).\n\nOutputs:\n    • `reconcile_report.csv` – machine‑readable",
2026-03-26T02:09:04.257210+00:00,script_bash_log_triage,script,Write a shell script to summarize recurring production errors from mixed application logs.,1,200,True,1150,1627,2,471,1150,1621,length,6550.883,0,66.14,5419.753,212.186791538286,0,4001,,"**Solution Overview**  \nA single‑file Bash script (`summarize_errors.sh`) that:\n\n1. **Accepts one or more log files** – plain text (`*.log`) **or** gzipped (`*.log.gz`).  \n2. **Ignores health‑check lines** (`INFO`/`WARN` that contain the word *healthcheck*).  \n3. **Normalises each `ERROR` line** into a *signature* by stripping:\n   * timestamps (`2026‑03‑08T10:00:02Z`)  \n   * order‑ids, sku, provid",
2026-03-26T02:09:11.545942+00:00,script_python_jsonl_replay_analyzer,script,Write a small Python analyzer for replay JSONL files with malformed-line tolerance.,1,200,True,1300,2243,3,509,1300,1809,length,7287.376,0,67.452,6126.754,212.18413535128064,0,5310,,"**Solution Overview**\n\nWe need a tiny, production‑ready Python utility that can be dropped into any CI job or run manually against a replay file.  \n\n* It must stream the file (no full‑file reads) because the input can be many gigabytes.  \n* It must tolerate malformed JSON lines – a line that cannot be parsed is counted as *malformed* and ignored.  \n* For each `sessionId` we count:\n  * **turns** – ",
2026-03-26T02:09:18.597367+00:00,script_bash_atomic_deploy,script,Write a deploy script that performs atomic release swap with health check and rollback.,1,200,True,1250,1279,2,288,1250,1538,length,7049.693,0,55.932,5886.065,212.36598644425436,0,4895,,"**File: /usr/local/bin/atomic_deploy.sh**  \n*(executable, owned by root, placed on the target host)*  \n\n```bash\n#!/usr/bin/env bash\n# ----------------------------------------------------------------------\n# Atomic deploy for /srv/myapp\n#   - unpacks a new release under /srv/myapp/releases/<timestamp>\n#   - swaps the /srv/myapp/current symlink atomically\n#   - runs a health check against http://127",
2026-03-26T02:09:27.963348+00:00,ts_reconnect_circuit_breaker,ts,Reconnect handling risks bypassing the circuit breaker that protects the runtime loop.,1,200,True,1250,84625,5,19637,976,20613,stop,9363.581,0,2561.663,5038.746,193.69898780371147,0,4200,,**Highest‑risk bug**\n\nThe reconnect logic in `GameRuntimeServer` (file `apps/game-runtime/src/runtime/GameRuntimeServer.ts`) does **not** re‑wire the pending‑turn collectors after a codex reconnect.  \nWhen the codex disconnects the server:\n\n1. `handleDisconnect()` schedules a reconnect and clears `this.pendingTurns` only for the *current* turn (via `interruptedTurnIds`).  \n2. The `pendingTurns` ma,
2026-03-26T02:09:36.384038+00:00,ts_build_atomic_write_guard,ts,Builder flow must preserve atomic writes and schema-first validation under partial failure.,1,200,True,1250,58201,5,13517,976,14493,stop,8416.834,0,1733.027,4898.867,199.22974026443256,0,4505,,"**Highest‑risk consistency bug**\n\nThe `ContentStore.applyOperations` method builds a new `ContentSet` in memory, then **writes the three JSON files (`prefabs.json`, `recipes.json`, `world_rules.json`) with `Promise.all` using the `writeJsonAtomic` helper.  \nIf any one of those writes fails (e.g. the process is killed while the temporary file is being created, the rename fails, or the filesystem is",
