timestamp_utc,task_id,family,description,repeat_index,http_status,success,max_tokens,prompt_chars,context_file_count,prompt_tokens,completion_tokens,total_tokens,finish_reason,elapsed_ms,network_retry_count,prompt_ms,predicted_ms,predicted_per_second,reasoning_content_length,content_length,reasoning_preview,content_preview,error_message
2026-03-09T10:25:39.027248+00:00,java_idempotency_payment_callback,java,Payment callback handler applies duplicate provider events more than once.,1,200,True,1050,3025,5,650,936,1586,stop,23742.379,0,333.297,21892.421,42.75452221570196,0,4116,,"### Code Review: Idempotency Failure in Payment Callback\n\n**Highest-Risk Bug:**\nThe `PaymentCallbackService.onCallback` method lacks idempotency. If the payment provider retries the callback (a common occurrence in distributed systems due to network timeouts), the service will:\n1.  Re-apply the `markPaid` logic (potentially overwriting data if logic were more complex).\n2.  **Duplicate the Outbox e",
2026-03-09T10:26:05.046569+00:00,java_outbox_publish_before_commit,java,Domain event is published inline before the database write is durably committed.,1,200,True,1050,2028,3,409,1050,1459,length,26017.326,0,180.985,24554.308,42.76235355522949,0,4814,,"### Code Review: `java_outbox_publish_before_commit`\n\n#### 1. Root Cause Analysis\n**Highest-Risk Bug:** Data Consistency Violation (Event Published Before Commit).\n\nIn `InvoiceService.approve()`, the domain event is published **before** the `invoiceRepository.save()` call completes:\n```java\ndomainEventPublisher.publish(""invoice.approved"", invoiceId); // Line 19\ninvoiceRepository.save(invoice);    ",
2026-03-09T10:26:19.187739+00:00,java_cache_stale_after_write,java,Profile update writes to DB but leaves the cache stale on the read path.,1,200,True,950,2268,3,464,543,1007,stop,14138.644,0,199.616,12685.364,42.805236018454025,0,2446,,### Code Review: `java_cache_stale_after_write`\n\n#### 1. Root Cause Analysis\nThe bug is located in `ProfileService.updateDisplayName`.\n- **Current Behavior**: The method updates the database (`profileRepository.save`) but **never invalidates or updates the cache**.\n- **Consequence**: Any subsequent call to `get(profileId)` will return the stale `ProfileView` from the cache (the old display name) u,
2026-03-09T10:26:42.868649+00:00,java_csv_import_partial_batch,java,CSV batch import persists rows incrementally before the full batch is validated.,1,200,True,1100,1981,3,411,900,1311,stop,23679.552,0,189.037,21053.72,42.74778993926014,0,3883,,"### Code Review: `java_csv_import_partial_batch`\n\n#### 1. Root Cause Analysis\nThe highest-risk data consistency bug is in **`UserImportService.java`**.\n\nThe current implementation performs **immediate persistence** inside the loop:\n```java\nfor (UserRow row : rows) {\n    // ... validation ...\n    userRepository.insert(row.getEmail(), row.getDisplayName()); // <--- Immediate Side Effect\n}\n```\n\n**The",
2026-03-09T10:27:09.070188+00:00,java_retry_duplicate_side_effect,java,Retry wrapper around a remote call duplicates the user-visible side effect.,1,200,True,1050,2081,4,431,1050,1481,length,26199.375,0,182.111,24560.707,42.75121233277202,0,4344,,"### Code Review: `java_retry_duplicate_side_effect`\n\n#### 1. Highest-Risk Bug\n**Non-Idempotent Side Effects within a Retry Block.**\n\nIn `InvoiceNotificationService.java`, the `send` method wraps **both** `invoiceGateway.markSent(invoiceId)` and `emailGateway.sendInvoice(invoiceId)` inside the `retryExecutor.run()` lambda.\n\nIf the `emailGateway.sendInvoice` call fails (e.g., transient network issue",
2026-03-09T10:27:21.377499+00:00,java_permission_scope_trust_bug,java,Service trusts orgId from request payload instead of the authenticated operator context.,1,200,True,1000,1904,3,407,458,865,stop,12302.996,0,180.908,10701.686,42.79699479128803,0,2000,,"### Security Bug Analysis\n\n**Highest-Risk Bug:** **IDOR / Privilege Escalation via Trusted Input**\nIn `ReportController.java`, the `generate` method passes `request.getOrgId()` (user-supplied input) directly to the service layer. This allows an authenticated user to generate reports for any organization by simply modifying the `orgId` in the request payload, bypassing the actual authorization cont",
2026-03-09T10:27:53.313502+00:00,script_python_csv_reconcile,script,Write a Python reconciliation script for two daily business CSV exports with duplicate and blank-row edge cases.,1,200,True,1300,1722,3,596,1300,1896,length,31931.649,0,305.937,30420.937,42.733726446361594,0,5672,,"Here is the production-safe reconciliation script designed to handle the specific edge cases (duplicates, blank rows, BOMs) and matching rules defined in your project snapshot.\n\n### Script: `reconcile_exports.py`\n\nThis script requires no external dependencies (uses only Python standard library).\n\n```python\n#!/usr/bin/env python3\n""""""\nReconciliation Script for Finance Exports.\nHandles: BOMs, blank l",
2026-03-09T10:28:21.779425+00:00,script_bash_log_triage,script,Write a shell script to summarize recurring production errors from mixed application logs.,1,200,True,1150,1627,2,471,1150,1621,length,28464.022,0,205.239,26907.818,42.73850819118815,0,4052,,"Here is the production-safe Bash script to triage and summarize recurring error signatures.\n\n### Solution: `scripts/log_triage.sh`\n\nThis script handles both plain text and gzipped logs, filters out health checks and non-error levels, normalizes variable data (IDs, emails, timestamps) into a generic signature, and outputs the top recurring issues.\n\n```bash\n#!/usr/bin/env bash\n#\n# log_triage.sh\n# Su",
2026-03-09T10:28:53.936800+00:00,script_python_jsonl_replay_analyzer,script,Write a small Python analyzer for replay JSONL files with malformed-line tolerance.,1,200,True,1300,2243,3,518,1300,1818,length,32153.596,0,208.635,30424.178,42.72917414564167,0,5193,,"Here is the production-safe, dependency-free Python script designed to analyze the replay JSONL files according to your requirements.\n\n### Solution: `analyze_replay.py`\n\nThis script uses a streaming approach (line-by-line reading) to handle multi-GB files without loading them into memory. It aggregates statistics per session and handles malformed JSON gracefully.\n\n**Location:** `apps/analyzer/anal",
2026-03-09T10:29:21.580493+00:00,script_bash_atomic_deploy,script,Write a deploy script that performs atomic release swap with health check and rollback.,1,200,True,1250,1279,2,292,1118,1410,stop,27640.861,0,131.315,26141.173,42.76778245566869,0,3995,,Here is the production-safe Bash deployment script adhering to your constraints.\n\n### Implementation Details\n\n**File:** `deploy.sh`\n\nThis script implements the atomic swap pattern:\n1.  **Pre-flight:** Validates the environment and the existence of the current symlink.\n2.  **Atomic Swap:** Updates the `current` symlink to point to the new release.\n3.  **Health Check:** Polls the endpoint.\n4.  **Rol,
2026-03-09T10:30:04.557984+00:00,ts_reconnect_circuit_breaker,ts,Reconnect handling risks bypassing the circuit breaker that protects the runtime loop.,1,200,True,1250,84625,5,20967,1250,22217,length,42948.184,0,8986.016,31220.45,40.03785980022709,0,4787,,"### Code Review: Reconnect Safety Bug\n\n**Highest Risk Issue:**\nThe `reconnect()` method in `GameRuntimeServer.ts` bypasses the circuit breaker logic and the ""hard reconnect guard"" (the `maxReconnectAttempts` limit) when a reconnection attempt fails.\n\n**Root Cause:**\nIn `handleDisconnect()`, the code correctly checks `reconnectAttempts` against `runtimeConfig.maxReconnectAttempts` and triggers the ",
2026-03-09T10:30:45.622891+00:00,ts_build_atomic_write_guard,ts,Builder flow must preserve atomic writes and schema-first validation under partial failure.,1,200,True,1250,58201,5,14464,1250,15714,length,41008.687,0,6034.532,30560.962,40.90185380944487,0,5111,,"### Code Review: Build Flow Atomicity & Validation\n\n**Highest-Risk Bug:**\nIn `apps/game-runtime/src/runtime/contentStore.ts`, the `applyOperations` method performs **schema validation** on the input operations, then **mutates in-memory state**, and **only then** attempts to write the files atomically.\n\nIf the atomic write fails (e.g., disk full, permission error, or race condition during `fs.renam",
