timestamp_utc,task_id,family,description,repeat_index,http_status,success,max_tokens,prompt_chars,context_file_count,prompt_tokens,completion_tokens,total_tokens,finish_reason,elapsed_ms,network_retry_count,prompt_ms,predicted_ms,predicted_per_second,reasoning_content_length,content_length,reasoning_preview,content_preview,error_message
2026-04-07T07:45:38.141290+00:00,java_idempotency_payment_callback,java,Payment callback handler applies duplicate provider events more than once.,1,200,True,1050,3025,5,649,1050,1699,length,24399.616,0,348.695,23490.536,44.698852337809576,0,4648,,The user wants me to find the highest-risk business correctness bug in this payment callback handler and provide the smallest safe fix.\n\nLooking at the code:\n\n1. `PaymentCallbackService.onCallback()` receives a callback payload\n2. It retrieves a payment by order ID\n3. It marks the payment as paid with provider transaction ID and timestamp\n4. It saves the payment\n5. It inserts an outbox event\n\nThe ,
2026-04-07T07:46:02.004334+00:00,java_outbox_publish_before_commit,java,Domain event is published inline before the database write is durably committed.,1,200,True,1050,2028,3,408,1050,1458,length,23861.162,0,185.424,23483.177,44.71285976339573,0,4822,,"The user wants me to identify the highest-risk consistency bug in the provided Java code and propose the smallest safe fix.\n\n**Analysis of the code:**\n\n1. **InvoiceService.approve() method:**\n   - Loads an invoice from the repository\n   - Calls `invoice.approve()` to modify the domain object\n   - Publishes a domain event ""invoice.approved"" \n   - Saves the invoice to the repository\n\n2. **The Bug:**",
2026-04-07T07:46:23.559422+00:00,java_cache_stale_after_write,java,Profile update writes to DB but leaves the cache stale on the read path.,1,200,True,950,2268,3,463,950,1413,length,21553.42,0,204.951,21246.936,44.71232934480529,0,4240,,The user wants me to review a Java code snippet and identify a cache consistency bug. Let me analyze the code:\n\n1. **Files provided:**\n   - `ProfileService.java` - Contains the business logic for getting and updating profiles\n   - `ProfileCache.java` - Interface for cache operations\n   - `ProfileRepository.java` - Interface for database operations\n\n2. **The bug:**\n   Looking at `ProfileService.upd,
2026-04-07T07:46:48.482490+00:00,java_csv_import_partial_batch,java,CSV batch import persists rows incrementally before the full batch is validated.,1,200,True,1100,1981,3,410,1100,1510,length,24921.422,0,185.127,24598.193,44.7187319816541,0,5053,,"The user wants me to find the highest-risk data consistency bug in the provided Java code and propose the smallest safe fix.\n\nLet me analyze the code:\n\n1. **UserImportService.java**: \n   - Takes CSV text, parses it into rows\n   - Iterates through rows\n   - Validates email (not null/blank)\n   - Inserts into repository immediately for each row\n   - Throws exception if validation fails\n\n2. **CsvParse",
2026-04-07T07:47:12.279014+00:00,java_retry_duplicate_side_effect,java,Retry wrapper around a remote call duplicates the user-visible side effect.,1,200,True,1050,2081,4,430,1050,1480,length,23794.865,0,186.672,23472.903,44.7324304113556,0,4452,,The user wants me to review a Java code snippet and identify a bug related to retry logic causing duplicate side effects.\n\n**Analysis of the code:**\n\n1. `InvoiceNotificationService.send()` wraps a lambda in `retryExecutor.run()`\n2. The lambda performs two operations:\n   - `invoiceGateway.markSent(invoiceId)` - marks invoice as sent\n   - `emailGateway.sendInvoice(invoiceId)` - sends email\n\n**The Bu,
2026-04-07T07:47:28.491664+00:00,java_permission_scope_trust_bug,java,Service trusts orgId from request payload instead of the authenticated operator context.,1,200,True,1000,1904,3,406,711,1117,stop,16211.044,0,185.679,15890.994,44.74232385966542,0,3275,,"The user wants me to identify a security bug in the provided Java code and provide a minimal fix.\n\n**Analysis of the code:**\n\n1. **ReportController.java**: \n   - Takes a `UserSession` object (which contains `userId` and `orgId`)\n   - Takes a `GenerateReportRequest` object (which contains `orgId` and `range`)\n   - Calls `reportService.generate(request.getOrgId(), session.getUserId(), request.getRan",
2026-04-07T07:47:58.061589+00:00,script_python_csv_reconcile,script,Write a Python reconciliation script for two daily business CSV exports with duplicate and blank-row edge cases.,1,200,True,1300,1722,3,595,1300,1895,length,29568.012,0,345.557,29095.266,44.680808211205225,0,5592,,The user wants a Python reconciliation script for two CSV exports. Let me analyze the requirements:\n\n1. **Input files**: \n   - `samples/finance_export.csv` (provider side)\n   - `samples/merchant_statement.csv` (merchant side)\n\n2. **Matching strategy**:\n   - Primary key: `merchant_order_id`\n   - Fallback: `provider_txn_id`\n   - Need to handle duplicates (O-1003 appears twice in finance_export.csv)\n,
2026-04-07T07:48:24.221397+00:00,script_bash_log_triage,script,Write a shell script to summarize recurring production errors from mixed application logs.,1,200,True,1150,1627,2,470,1150,1620,length,26158.184,0,209.45,25734.361,44.687334571859,0,3851,,"The user wants a production-safe Bash script to summarize recurring production errors from mixed application logs.\n\nKey requirements:\n1. Summarize top recurring error signatures\n2. Strip IDs, emails, timestamps, and transaction values to group similar errors\n3. Print top signatures sorted by count descending\n4. Accept both plain text *.log and gzipped *.log.gz files\n5. Ignore INFO/WARN healthcheck",
2026-04-07T07:48:53.747073+00:00,script_python_jsonl_replay_analyzer,script,Write a small Python analyzer for replay JSONL files with malformed-line tolerance.,1,200,True,1300,2243,3,517,1300,1817,length,29523.936,0,213.893,29094.14,44.682537445684936,0,5262,,"The user wants a Python script to analyze replay JSONL files. Let me break down the requirements:\n\n1. **Input**: JSONL files (one JSON object per line)\n2. **Features needed**:\n   - Compute per-session turn counts\n   - Compute invalid-output counts per session\n   - Count malformed lines\n   - Handle multi-GB files (streaming, not loading into memory)\n   - Skip malformed lines but count them\n   - Out",
2026-04-07T07:49:22.068530+00:00,script_bash_atomic_deploy,script,Write a deploy script that performs atomic release swap with health check and rollback.,1,200,True,1250,1279,2,291,1250,1541,length,28319.77,0,133.856,27962.819,44.70221689737362,0,5114,,"The user wants a Bash deployment script for atomic release swap with health check and rollback. Let me analyze the requirements:\n\n**Requirements from docs/deploy_requirements.md:**\n1. New release unpacked under `/srv/myapp/releases/<timestamp>`\n2. Current live symlink is `/srv/myapp/current`\n3. Health check endpoint: `http://127.0.0.1:8080/healthz`\n4. On failure, restore previous symlink target\n5.",
2026-04-07T07:50:01.661610+00:00,ts_reconnect_circuit_breaker,ts,Reconnect handling risks bypassing the circuit breaker that protects the runtime loop.,1,200,True,1250,84625,5,20966,1250,22216,length,39588.94,0,9299.361,29972.533,41.704850237382345,0,5081,,"The user wants me to identify a reconnect safety bug in the provided codebase. Let me analyze the code carefully.\n\nLooking at the `GameRuntimeServer.ts` file, I need to find where reconnect handling might bypass the circuit breaker.\n\nKey observations:\n1. There's a `reconnectAttempts` counter that increments on disconnect\n2. There's a `maxReconnectAttempts` config (set to 5 in config.ts)\n3. The cir",
2026-04-07T07:50:37.882882+00:00,ts_build_atomic_write_guard,ts,Builder flow must preserve atomic writes and schema-first validation under partial failure.,1,200,True,1250,58201,5,14463,1250,15713,length,36212.365,0,6272.537,29307.019,42.65189850936392,0,5161,,The user wants me to identify the highest-risk build-flow consistency bug in the provided code and propose the smallest safe fix.\n\nLet me analyze the code:\n\n1. **ContentStore.applyOperations** in `apps/game-runtime/src/runtime/contentStore.ts`:\n   - It validates operations using `contentOperationSchema.parse(operation)` for each operation\n   - It applies operations to create a new `next` ContentSe,
