timestamp_utc,task_id,family,description,repeat_index,http_status,success,max_tokens,prompt_chars,context_file_count,prompt_tokens,completion_tokens,total_tokens,finish_reason,elapsed_ms,network_retry_count,prompt_ms,predicted_ms,predicted_per_second,reasoning_content_length,content_length,reasoning_preview,content_preview,error_message
2026-03-24T13:15:24.508098+00:00,java_idempotency_payment_callback,java,Payment callback handler applies duplicate provider events more than once.,1,200,True,1050,3025,5,648,1050,1698,length,28670.095,0,371.984,24597.878,42.686608983100086,2252,2204,The user is asking me to review a code snippet and find the highest-risk business correctness bug related to idempotency in a payment callback handler.\n\nLet me analyze the code:\n\n1. **PaymentCallbackService.onCallback()**: This method handles payment callbacks from a provider\n2. It retrieves a payment by order ID\n3. It marks the payment as paid\n4. It saves the payment\n5. It inserts an outbox messa,"# Code Review: Payment Callback Idempotency Bug\n\n## Root Cause\n\n**Critical Bug**: `PaymentCallbackService.onCallback()` has no idempotency protection. Payment providers commonly retry callbacks, and without deduplication, this causes:\n- Duplicate outbox messages (`PAYMENT_PAID`)\n- Potential double-processing in downstream systems\n- Data inconsistency\n\n## Smallest Safe Fix\n\n### 1. `src/main/java/co",
2026-03-24T13:15:49.959767+00:00,java_outbox_publish_before_commit,java,Domain event is published inline before the database write is durably committed.,1,200,True,1050,2028,3,407,1019,1426,stop,25450.378,0,199.668,23856.712,42.71334624821728,2251,2450,"The user is asking me to identify a consistency bug in this code and propose a fix. Let me analyze the scenario:\n\n**The Bug:**\nIn `InvoiceService.approve()`, the domain event is published BEFORE the invoice is saved to the database:\n\n```java\ninvoice.approve(approver, Instant.now());\ndomainEventPublisher.publish(""invoice.approved"", invoiceId);  // PUBLISH FIRST\ninvoiceRepository.save(invoice);     ","## Code Review: Outbox Publish Before Commit Bug\n\n### Highest-Risk Consistency Bug\n\n**File:** `src/main/java/com/example/invoice/InvoiceService.java`  \n**Lines:** 21-22\n\nThe domain event is published **before** the invoice state is durably persisted:\n\n```java\ndomainEventPublisher.publish(""invoice.approved"", invoiceId);  // Line 21\ninvoiceRepository.save(invoice);                              // Li",
2026-03-24T13:16:05.713819+00:00,java_cache_stale_after_write,java,Profile update writes to DB but leaves the cache stale on the read path.,1,200,True,950,2268,3,462,614,1076,stop,15752.819,0,199.821,14376.872,42.70748185001578,957,1669,The user is asking me to review code for a caching consistency bug. Let me analyze the scenario:\n\n**The Bug:**\nIn `ProfileService.updateDisplayName()`:\n1. Profile is fetched from DB\n2. Profile is modified\n3. Profile is saved to DB\n4. **BUT** the cache is NOT invalidated/updated\n\nThis means subsequent calls to `get(profileId)` will return stale cached data instead of the updated profile.\n\n**The Fix,# Code Review: Cache Invalidation Bug\n\n## Root Cause\n\n**File:** `src/main/java/com/example/profile/ProfileService.java`\n\nThe `updateDisplayName()` method writes to the database but **never invalidates the cache**. Any subsequent `get()` calls return stale data from the cache instead of the updated profile.\n\n## Smallest Safe Fix\n\nAdd cache eviction after the database save:\n\n```java\n// File: src/mai,
2026-03-24T13:16:34.489952+00:00,java_csv_import_partial_batch,java,CSV batch import persists rows incrementally before the full batch is validated.,1,200,True,1100,1981,3,409,1100,1509,length,28775.149,0,188.06,25766.062,42.69181685583152,4833,0,"The user wants me to review a Java project snapshot and identify a data consistency bug related to CSV batch import.\n\n**Scenario Analysis:**\nThe scenario states: ""CSV batch import persists rows incrementally before the full batch is validated.""\n\n**Code Analysis:**\n1.  `UserImportService.java`:\n    *   `importCsv` method takes `csvText`.\n    *   Parses it into a list of `UserRow` objects.\n    *   I",,
2026-03-24T13:17:01.970298+00:00,java_retry_duplicate_side_effect,java,Retry wrapper around a remote call duplicates the user-visible side effect.,1,200,True,1050,2081,4,429,1050,1479,length,27479.181,0,186.763,24583.037,42.712379271934545,4468,0,The user wants me to review a Java code snippet and identify a bug related to retry logic causing duplicate side effects.\n\n**Analysis of the Code:**\n\n1.  **`InvoiceNotificationService.java`**:\n    *   It has a method `send(long invoiceId)`.\n    *   It wraps a lambda in `retryExecutor.run(...)`.\n    *   The lambda performs two actions:\n        1.  `invoiceGateway.markSent(invoiceId)`\n        2.  `e,,
2026-03-24T13:17:27.752831+00:00,java_permission_scope_trust_bug,java,Service trusts orgId from request payload instead of the authenticated operator context.,1,200,True,1000,1904,3,405,694,1099,stop,17771.569,1,194.031,16254.01,42.697155963359194,1513,1643,"The user is asking me to identify a security bug in this Java code. Let me analyze the code:\n\n**The Bug:**\nIn `ReportController.java`, the `generate` method is passing `request.getOrgId()` to the service, but `UserSession` already contains the authenticated user's `orgId`. This is a classic trust-boundary violation - the application is trusting client-supplied data (`request.getOrgId()`) over the ","## Security Bug: Trust Boundary Violation\n\n**Location:** `src/main/java/com/example/report/ReportController.java`, line 12\n\n**Root Cause:** The service trusts `orgId` from the request payload (`request.getOrgId()`) instead of the authenticated operator context (`session.getOrgId()`). This allows an attacker to request reports from any organization by modifying the request.\n\n**Risk Level:** Critica",
2026-03-24T13:18:01.268805+00:00,script_python_csv_reconcile,script,Write a Python reconciliation script for two daily business CSV exports with duplicate and blank-row edge cases.,1,200,True,1300,1722,3,594,1300,1894,length,33515.048,0,345.656,30507.763,42.61210499111324,1169,4597,The user wants a Python reconciliation script to compare two CSV files with specific edge cases:\n1. Duplicates in one file\n2. Blank rows\n3. Missing rows\n4. Amount mismatches\n5. Stale refunds\n6. BOM headers\n7. Duplicate header rows\n\nLet me analyze the sample data:\n- finance_export.csv has 4 rows (with O-1003 duplicated)\n- merchant_statement.csv has 3 rows (O-1004 not in finance_export)\n\nMatching st,"# CSV Reconciliation Script\n\n## Script: `scripts/reconcile_csv.py`\n\n```python\n#!/usr/bin/env python3\n""""""\nReconciles two CSV exports with edge-case handling.\nMatching: merchant_order_id → provider_txn_id (fallback)\nOutputs: reconcile_differences.csv + reconcile_summary.txt\n""""""\n\nimport csv\nimport sys\nfrom pathlib import Path\nfrom collections import defaultdict\nfrom datetime import datetime\n\n# ======",
2026-03-24T13:18:33.030448+00:00,script_bash_log_triage,script,Write a shell script to summarize recurring production errors from mixed application logs.,1,200,True,1150,1627,2,469,1150,1619,length,31759.837,0,217.341,27078.306,42.46942183163156,3602,570,"The user wants me to write a production-safe Bash script to analyze application logs and summarize recurring error signatures. Let me break down the requirements:\n\n1. Group similar errors by stripping variable data (ids, emails, timestamps, txn values)\n2. Print top signatures sorted by count descending\n3. Accept both plain text *.log and gzipped *.log.gz files\n4. Ignore INFO/WARN healthcheck noise","# Bash Log Triage Script\n\nHere's a production-safe script to summarize recurring error signatures:\n\n```bash\n#!/usr/bin/env bash\n# triage_errors.sh - Summarize top recurring error signatures from application logs\n# Usage: ./triage_errors.sh [log_files...]\n# Defaults to: logs/*.log*\n\nset -euo pipefail\n\n# Default to all log files in logs/ directory\nLOG_FILES=""${@:-logs/*.log*}""\n\n# Safety: fail if no ",
2026-03-24T13:19:12.275342+00:00,script_python_jsonl_replay_analyzer,script,Write a small Python analyzer for replay JSONL files with malformed-line tolerance.,1,200,True,1300,2243,3,516,1300,1816,length,39242.685,0,228.56,30516.879,42.599375906035476,5276,0,The user wants me to write a small Python analyzer script for replay JSONL files. Let me analyze the requirements:\n\n1. **Input**: JSONL files (like `samples/replay.jsonl`)\n2. **Features needed**:\n   - Compute per-session turn counts\n   - Compute invalid-output counts per session\n   - Count malformed lines\n   - Handle malformed lines gracefully (skip but count)\n   - Memory-efficient (stream process,,
2026-03-24T13:19:46.931752+00:00,script_bash_atomic_deploy,script,Write a deploy script that performs atomic release swap with health check and rollback.,1,200,True,1250,1279,2,290,1250,1540,length,34654.45,0,153.896,29383.857,42.54036493575367,3483,1217,"The user wants a Bash deployment script for atomic release swap with health check and rollback capabilities. Let me analyze the requirements:\n\n**Requirements from docs/deploy_requirements.md:**\n1. New release unpacked under `/srv/myapp/releases/<timestamp>`\n2. Current live symlink is `/srv/myapp/current`\n3. Health check endpoint: `http://127.0.0.1:8080/healthz`\n4. On failure, restore previous syml","```bash\n#!/bin/bash\nset -euo pipefail\n\n# =============================================================================\n# Atomic Deployment Script with Health Check and Rollback\n# =============================================================================\n\n# Configuration\nAPP_DIR=""/srv/myapp""\nRELEASES_DIR=""${APP_DIR}/releases""\nCURRENT_LINK=""${APP_DIR}/current""\nLOG_FILE=""${APP_DIR}/deploy.log""\nHEA",
2026-03-24T13:20:36.888656+00:00,ts_reconnect_circuit_breaker,ts,Reconnect handling risks bypassing the circuit breaker that protects the runtime loop.,1,200,True,1250,84625,5,20965,1250,22215,length,49953.991,0,9025.92,31396.169,39.8137747315604,0,5653,,"Let me analyze this task. The scenario is about ""Reconnect handling risks bypassing the circuit breaker that protects the runtime loop.""\n\nI need to find the highest-risk reconnect safety bug in the code and propose the smallest maintainable fix while preserving the hard reconnect guard.\n\nLet me examine the reconnect logic in `GameRuntimeServer.ts`:\n\n1. `handleDisconnect()` is called when `codexCli",
2026-03-24T13:21:17.417275+00:00,ts_build_atomic_write_guard,ts,Builder flow must preserve atomic writes and schema-first validation under partial failure.,1,200,True,1250,58201,5,14462,1250,15712,length,40521.763,0,6162.494,30675.16,40.7495837022529,0,5795,,"Let me analyze the project snapshot to identify the highest-risk build-flow consistency bug.\n\nLooking at the code flow:\n\n1. In `GameRuntimeServer.ts`, the `runBuildRequest` method:\n   - Gets current content from `contentStore`\n   - Starts a turn with the builder agent\n   - Parses the build output\n   - Calls `contentStore.applyOperations(parsed.operations)`\n   - Updates simulation with `applyResult",
