timestamp_utc,task_id,family,description,repeat_index,http_status,success,max_tokens,prompt_chars,context_file_count,prompt_tokens,completion_tokens,total_tokens,finish_reason,elapsed_ms,network_retry_count,prompt_ms,predicted_ms,predicted_per_second,reasoning_content_length,content_length,reasoning_preview,content_preview,error_message
2026-03-26T02:16:39.888099+00:00,java_idempotency_payment_callback,java,Payment callback handler applies duplicate provider events more than once.,1,200,True,1050,3025,5,604,1050,1654,length,6204.902,0,112.626,4945.719,212.3048236262513,0,4637,,"We need to find highest-risk business correctness bug: duplicate provider events more than once. The callback handler currently does not check if payment already processed; it will apply markPaid again, possibly overwriting but also outbox insert will happen again leading to duplicate events. Need idempotent handling: check if payment already marked PAID (or providerTxnId already set) before apply",
2026-03-26T02:16:45.992708+00:00,java_outbox_publish_before_commit,java,Domain event is published inline before the database write is durably committed.,1,200,True,1050,2028,3,380,1050,1430,length,6103.816,0,58.125,4948.788,212.17316239855094,0,4926,,"We need to identify highest-risk consistency bug: publishing event before DB commit can lead to event being delivered before transaction commit, causing consumers to see event for invoice that may not be persisted or may be rolled back. The fix: move publish after save, or use transactional outbox pattern. Smallest safe fix: change order: save first, then publish. Ensure that save and publish are ",
2026-03-26T02:16:51.139043+00:00,java_cache_stale_after_write,java,Profile update writes to DB but leaves the cache stale on the read path.,1,200,True,950,2268,3,431,856,1287,stop,5145.462,0,58.274,4031.8,212.3121186566794,0,3712,,"We need to identify highest-risk correctness bug: after updateDisplayName, cache still holds old display name, leading to stale reads. The read path get() will return cached view if present, not checking DB. So after update, need to evict cache entry for that profileId. The bug is in updateDisplayName: it updates DB but does not evict cache, so subsequent get may return stale cached view.\n\nSmalles",
2026-03-26T02:16:57.455547+00:00,java_csv_import_partial_batch,java,CSV batch import persists rows incrementally before the full batch is validated.,1,200,True,1100,1981,3,397,1100,1497,length,6315.629,0,56.751,5176.413,212.5023640888005,0,5476,,"We need to find highest-risk data consistency bug in this scenario: CSV batch import persists rows incrementally before full batch is validated. Currently importCsv parses rows, then iterates and inserts each row directly, without transaction or batch validation. If later rows fail validation (e.g., duplicate email, invalid display name), earlier rows already persisted, causing partial import. The",
2026-03-26T02:17:03.637547+00:00,java_retry_duplicate_side_effect,java,Retry wrapper around a remote call duplicates the user-visible side effect.,1,200,True,1050,2081,4,404,1050,1454,length,6181.127,0,56.818,4941.527,212.48492621815078,0,4842,,"We need to identify highest-risk bug: Retry wrapper duplicates side effect. In send method, retryExecutor.run executes both invoiceGateway.markSent and emailGateway.sendInvoice. If retryExecutor retries on exception, both actions may be executed multiple times, causing duplicate side effects (e.g., sending invoice email twice, marking invoice sent multiple times). The fix: separate side effects: m",
2026-03-26T02:17:09.368418+00:00,java_permission_scope_trust_bug,java,Service trusts orgId from request payload instead of the authenticated operator context.,1,200,True,1000,1904,3,378,969,1347,stop,5729.808,0,57.422,4557.854,212.60005256859915,0,4385,,"We need to identify the bug: Service trusts orgId from request payload instead of the authenticated operator context. In ReportController.generate, it calls reportService.generate(request.getOrgId(), session.getUserId(), request.getRange()). It uses request's orgId, not session's orgId. Should trust session's orgId (the operator's org) rather than request's orgId. So fix: use session.getOrgId() in",
2026-03-26T02:17:16.752789+00:00,script_python_csv_reconcile,script,Write a Python reconciliation script for two daily business CSV exports with duplicate and blank-row edge cases.,1,200,True,1300,1722,3,593,1300,1893,length,7382.95,0,106.661,6133.061,211.96593348737278,0,5215,,"We need to produce a Python script that reconciles two CSV exports, handling duplicate rows, blank lines, BOM, etc. Provide matching strategy, output files, edge-case guards. Provide script skeleton. Must be production-safe, small. Provide exact matching strategy: first match on merchant_order_id, then provider_txn_id as fallback. Flag duplicates, missing rows, stale refunds, amount mismatches. Ou",
2026-03-26T02:17:23.615231+00:00,script_bash_log_triage,script,Write a shell script to summarize recurring production errors from mixed application logs.,1,200,True,1150,1627,2,471,1150,1621,length,6860.109,0,66.237,5417.188,212.287260475361,0,4416,,"We need to write a bash script that reads logs (plain and gzipped) and extracts error signatures, ignoring healthcheck messages (INFO/WARN healthcheck). Need to group similar errors by stripping ids, emails, timestamps, txn values. Provide top signatures sorted by count descending.\n\nWe need to produce a script that is production-safe: handle missing files, handle gzipped, avoid errors, use set -eu",
2026-03-26T02:17:30.929900+00:00,script_python_jsonl_replay_analyzer,script,Write a small Python analyzer for replay JSONL files with malformed-line tolerance.,1,200,True,1300,2243,3,509,1300,1809,length,7308.207,0,67.622,6130.908,212.04036987669687,0,6047,,"We need to write a small Python analyzer for replay JSONL files with malformed-line tolerance. Must compute per-session turn counts, invalid-output counts, and malformed-line stats. Provide smallest production-safe script or skeleton. Must reference exact files, commands, or script sections. Provide verification checks.\n\nWe need to output summary per session and global footer. Must handle large fi",
2026-03-26T02:17:37.972845+00:00,script_bash_atomic_deploy,script,Write a deploy script that performs atomic release swap with health check and rollback.,1,200,True,1250,1279,2,288,1250,1538,length,7041.891,0,55.733,5883.985,212.44105822839455,0,4849,,"We need to write a bash script skeleton for atomic deploy with health check and rollback. Must be safe, include set -euo pipefail, check current symlink exists, not delete previous release before health check, clear messages, logs.\n\nWe need to reference files: docs/deploy_requirements.md and ops_constraints.md. Provide script with comments, maybe using timestamp, copy release, symlink swap, health",
2026-03-26T02:17:48.759018+00:00,ts_reconnect_circuit_breaker,ts,Reconnect handling risks bypassing the circuit breaker that protects the runtime loop.,1,200,True,1250,84625,5,19637,1250,20887,length,10783.45,0,2564.886,6464.83,193.35388556234273,0,5683,,"We need to identify highest-risk reconnect safety bug where reconnect handling risks bypassing circuit breaker that protects runtime loop.\n\nWe have code in GameRuntimeServer.handleDisconnect and reconnect. The circuit breaker is in handleDisconnect: after max reconnect attempts, it sets phase = ""error"" and emitError(""circuit_breaker"", ""Too many codex reconnect failures."", true); It also stops time",
2026-03-26T02:17:58.564239+00:00,ts_build_atomic_write_guard,ts,Builder flow must preserve atomic writes and schema-first validation under partial failure.,1,200,True,1250,58201,5,13517,1250,14767,length,9800.239,0,1732.671,6284.093,198.9149428565109,0,6149,,"We need to identify highest-risk build-flow consistency bug and propose smallest safe fix, preserving atomic writes and schema-first validation under partial failure.\n\nWe have contentStore.applyOperations: it validates each operation via contentOperationSchema.parse(operation) before loop. Then it builds next set, applies operations, then writes JSON atomic for prefabs, recipes, world_rules via Pr",
